Name;API Name;Phone;Phone Match;API Phone;Address;API Address;Email;Web;API Web;API Opening Hours
Psychiatrická ambulance Strakonice;Psychiatrická ambulance Strakonice, ambulantní zařízení PL Lnáře;383 322 825;PRAVDA;383 322 825;Radomyšlská 336, Strakonice I 386 01, Jihočeský kraj;Radomyšlská 336, 386 01 Strakonice-Strakonice 1, Czechia;;https://pllnare.cz/ambulance;http://www.pllnare.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0730'}}], 'weekday_text': ['Monday: 1:00\u2009–\u20095:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 3:00\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
Psychiatrická ambulance Blatná;Psychiatrická a interní ambulance;383 423 995;PRAVDA;383 423 995;Zahradnická ul. 1078, Blatná 388 01, Jihočeský kraj;Zahradnická 1078, 388 01 Blatná, Czechia;;https://pllnare.cz/ambulance;http://www.pllnare.cz/;{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}
Psychologie Schenková, s.r.o.;;607 121 451;NEPRAVDA;No phone number available;Chelčického 50/1, Písek 397 01, Jihočeský kraj;Not found;schenkova.vera@seznam.cz;https://search.seznam.cz/search?q=psychiatr%20p%C3%ADsek&sourceid=web&thru=related&sId=cWZTosuX6OhCGTtKeYxH&overlay_type=firmy-hint-1905&overlay_id=firm-13284641;;
PhDr. Dagmar čutková - ordinace klinické psychologie, s.r.o.;PhDr. Dagmar Čutková - ordinace klinické psychologie, s.r.o.;387 436 802;PRAVDA;387 436 802;Novohradská 1806/68, české Budějovice 5 (část) 370 08, Jihočeský kraj;Novohradská 1806/68, 370 08 České Budějovice-České Budějovice 8, Czechia;;https://www.najdipomoc.cz/detail/psycholog/phdr-dagmar-utkova/;https://www.najdipomoc.cz/detail/psycholog/phdr-dagmar-utkova/;
Mudr. Pavla Novotná - Dětská a dorostová psychiatrie;Psychiatrická ambulance Hlinsko, s.r.o. – MUDr. Pavla Novotná;386 354 506;NEPRAVDA;776 727 795;Matice Školské 1786/17, české Budějovice 2 (část) 370 01, Jihočeský kraj;Nádražní 548, 539 01 Hlinsko-Hlinsko v Čechách 1, Czechia;pavla.novotna.ina@gmail.com;https://www.detska-psychiatrie-mudr-novotna.cz/;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0730'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20091:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20091:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Psychiatrická ambulance, MUDr. Jiří Boháč;Psychiatrická ambulance, MUDr. Jiří Boháč;577 645 259;PRAVDA;577 645 259;třída Tomáše Bati 3705, Zlín (část) 760 01, Zlínský kraj;tř. Tomáše Bati 3705, 760 01 Zlín-Zlín 1, Czechia;bohacj.mudr@email.cz;https://www.firmy.cz/detail/12864154-mudr-jiri-bohac-zlin.html;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Psychocentrum Zlín;Psychocentrum Zlín;577 220 634, 737 038 850;PRAVDA;577 220 634;Osvoboditelů 91, Zlín (část) 760 01, Zlínský kraj;Osvoboditelů 91, 760 01 Zlín-Zlín 1, Czechia;info@psychocentrumzlin.cz;http://www.psychocentrumzlin.cz/;http://www.psychocentrumzlin.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
PsychéMedic s.r.o.;PsychéMedic;577 220 899;PRAVDA;577 220 899;Okružní 7070, Zlín (část) 760 05, Zlínský kraj;7070, Okružní, 760 05 Zlín-Zlín 5, Czechia;victoria.prokopova@gmail.com;https://www.psychemedic.cz/;;
MUDr. Alena Březíková;Březíková Alena MUDr.;577 645 231;NEPRAVDA;577 922 056;tř. Osvobození 1388, Otrokovice (část) 765 02, Zlínský kraj;tř. Osvobození 1388, 765 02 Otrokovice-Otrokovice 2, Czechia;etem@post.cz;http://www.detemzlin.cz/;http://www.detemzlin.cz/;
Psychiatrická ambulance Podané ruce, s.r.o.;;577 439 190;NEPRAVDA;No phone number available;Dlouhá 4215, Zlín (část) 760 01, Zlínský kraj;Not found;psychiatrie.zlin@podaneruce.cz;https://klinika.podaneruce.cz/;;
Privátní psychiatr pro děti a dorost MUDr. Kouřil Vítězslav;Privátní psychiatr pro děti a dorost;577 242 017, 604 459 623;PRAVDA;577 242 017;Okružní 4699, Zlín (část) 760 05, Zlínský kraj;Okružní 4725, 760 05 Zlín-Zlín 5, Czechia;dpazlin@volny.cz;;;
Psychiatrická ambulance Zlín;Psychiatrická Ambulance Podané Ruce, S.r.o.;577 012 063;NEPRAVDA;No phone number available;Kvítková 373, Zlín (část) 760 01, Zlínský kraj;Potoky 5145, 760 01 Zlín-Zlín 1, Czechia;psychiatrie.zlin@podaneruce.cz;https://podaneruce.cz/centra-sluzby/psychiatricka-ambulance-zlin/;;
Psychologická ambulance PaedDr., Mgr. Obručová Yvona;Obručová Yvona PaedDr., Mgr.;775 391 313;PRAVDA;775 391 313;Padělky I 3644, Zlín (část) 760 01, Zlínský kraj;Padělky I 3644, 760 01 Zlín-Zlín 1, Czechia;y.obrucova@tiscali.cz;https://www.alfafarm.cz/lekarsky-dum/paeddr-mgr-yvona-obrucova/;;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Klinická psychologie - PhDr. Jiří Laciga, s.r.o.;PhDr. Jiří Laciga;577 437 842;PRAVDA;577 437 842;Ševcovská 2678, Zlín (část) 760 01, Zlínský kraj;Ševcovská 2678, 760 01 Zlín-Zlín 1, Czechia;jiri.laciga@gmail.com;https://cs-cz.facebook.com/pages/category/Medical-Center/Klinick%C3%A1-psychologie-PhDr-Ji%C5%99%C3%AD-Laciga-627210657489219/;;
PSYCHOLOGICKÁ ORDINACE ALTERA, S.R.O.;;777 342 253;NEPRAVDA;No phone number available;Bartošova 4341, Zlín (část) 760 01, Zlínský kraj;Not found;ordinace93@centrum.cz;http://www.psychologiezlin.eu/;;
MUDr. Jitka Špačková;MUDr. Jitka Špačková;573 338 786;PRAVDA;573 338 786;nám. Míru 3760/11, Kroměříž 767 01, Zlínský kraj;nám. Míru 3760/11, 767 01 Kroměříž-Kroměříž 1, Czechia;;https://www.poliklinika-km.cz/psychiatrie/;https://www.poliklinika-km.cz/psychiatrie/;
MUDr. Josef Zvoníček;Zvoníček Josef MUDr.;577 923 390;PRAVDA;577 923 390;tř. Osvobození 1388, Otrokovice (část) 765 02, Zlínský kraj;tř. Osvobození 1388, 765 02 Otrokovice-Otrokovice 2, Czechia;zvonicekjosef@seznam.cz;https://poliklinika-otrokovice.cz/caregiver/mudr-zvonicek-josef/;https://www.znamylekar.cz/zvonicek-josef/psychiatr/stitna-nad-vlari;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
SYMEDIS PLUS, s.r.o.;Psychologie a psychiatrie SYMEDIS PLUS, s.r.o.;572 551 330;PRAVDA;572 551 330;Obchodní 1507, Uherské Hradiště (část) 686 01, Zlínský kraj;Obchodní 1507, 686 01 Uherské Hradiště-Uherské Hradiště 1, Czechia;polach@symedis.cz;https://www.symedis.cz/;http://www.symedis.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
MUDr. Eva De La Hozová;PSYCHISME s.r.o. - MUDr. Adéla Chmelařová;571 417 567;PRAVDA;571 417 567;Josefa Sousedíka 1204, Vsetín 755 01, Zlínský kraj;Josefa Sousedíka 1204, 755 01 Vsetín-Vsetín 1, Czechia;evadlh@email.cz;https://www.mestovsetin.cz/mudr-eva-de-la-hozova/o-36549;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1200'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1230'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20093:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20093:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20093:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 12:30\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
PaedDr. Mgr. Yvona Obručová;Obručová Yvona PaedDr., Mgr.;775 391 313;PRAVDA;775 391 313;Padělky I 3644, Zlín (část) 760 01, Zlínský kraj;Padělky I 3644, 760 01 Zlín-Zlín 1, Czechia;y.obrucova@tiscali.cz;https://www.alfafarm.cz/lekarsky-dum/paeddr-mgr-yvona-obrucova/;;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
MUDr. Marie Ošádalová s.r.o.;Maria Hernandez, MD;603 951 350;NEPRAVDA;(815) 777-0900;6. května 591, Bystřice pod Hostýnem 768 61, Zlínský kraj;10988 Bartell Blvd, Galena, IL 61036, USA;ostadalova.m@seznam.cz;https://www.firmy.cz/detail/13033107-mudr-marie-ostadalova-bystrice-pod-hostynem.html;https://www.mahealthcare.com/doctor-search/profile/?id=3601939;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']}
PSYCHIATRIE MEDICA S.R.O.;Psychiatrie Holešov;573 396 178, 603 951 350;PRAVDA;573 396 178;Palackého 972/23, Holešov 769 01, Zlínský kraj;Palackého 972, 769 01 Holešov, Czechia;ostadalova.m@seznam.cz;https://www.psychiatrie-holesov.cz/;https://www.psychiatrie-holesov.cz/o-me-ordinaci/dreamstime_l_581701;
Psychiatrická ambulance MUDr. František Chudárek;Psychiatrická ambulance MUDr. František Chudárek;773 873 573;PRAVDA;773 873 573;Mostní 1585, Valašské Meziříčí 757 01, Zlínský kraj;Mostní 1585, 757 01 Valašské Meziříčí-Valašské Meziříčí 1, Czechia;chudarek@psychiatrievalmez.cz;https://psychiatrievalmez.cz/;https://psychiatrievalmez.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1230'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 11:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200912:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
MUDr. Šebelová Lenka;Šebelová Lenka MUDr.;571 429 639;NEPRAVDA;721 428 525;Josefa Sousedíka 1204, Vsetín 755 01, Zlínský kraj;Josefa Sousedíka 1204, 755 01 Vsetín-Vsetín 1, Czechia;l.sebe@seznam.cz;https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1230'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1230'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '1230'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200912:30\u202fPM, 2:00\u2009–\u20094:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u200912:30\u202fPM, 2:00\u2009–\u20094:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u200912:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
MUDr. Miroslav Hajda;MUDr. Miroslav Hajda;734 155 440;PRAVDA;734 155 440;Nemocniční 945, Vsetín 755 01, Zlínský kraj;Nemocniční 945, 755 01 Vsetín-Vsetín 1, Czechia;mirekhajda@seznam.cz;https://www.psychiatrie-hajda.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-13300779;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20093:00\u202fPM', 'Wednesday: 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
MUDr. Vlasta Hošková - psychiatrie;Odborná psychiatrická ordinace;572 551 330;PRAVDA;572 551 330;Františkánská 163, Uherské Hradiště (část) 686 01, Zlínský kraj;Františkánská 144, 686 01 Uherské Hradiště-Uherské Hradiště 1, Czechia;hoskova.vlasta@seznam.cz;https://www.ekatalog.cz/firma/268148-mudr-vlasta-hoskova-psychiatrie/;;
MUDr. Honová Marcela;2174;774 223 150, 572 629 218;NEPRAVDA;No phone number available;Partyzánů 2174, Uherský Brod (část) 688 01, Zlínský kraj;Partyzánů 2174, 688 01 Uherský Brod-Uherský Brod 1, Czechia;marcelahonova@seznam.cz;https://www.ekatalog.cz/firma/265781-honova-marcela-mudr/;;
MUDr. Veronika Pavlacká Vaverková - Poradna pro duš. zdraví a psychiatrii;MUDr. Veronika Pavlacká Vaverková;739 122 265;PRAVDA;739 122 265;Sées 1987, Staré Město (část) 686 03, Zlínský kraj;Sées 1987, 686 03 Staré Město-Staré Město u Uherského Hradiště 3, Czechia;vaverkv@nemuh.cz;https://www.firmy.cz/detail/2422937-mudr-veronika-pavlacka-vaverkova-stare-mesto.html;;
Psychiatrická ordinace MUDr. Josef Kašpárek s.r.o.;Psychiatrická ordinace;606287201;NEPRAVDA;572 540 690;Vodní 13, Uherské Hradiště (část) 686 01, Zlínský kraj;Vodní, 686 01 Uherské Hradiště-Uherské Hradiště 1, Czechia;dr.kasparek@seznam.cz;https://nrpzs.uzis.cz/detail-63187-psychiatricka-ordinace-mudr-josef-kasparek-s-r-o.html;;
Mgr. Jana Kohnová;Mgr. Jana Kohnová;775 200 565;PRAVDA;775 200 565;Poštovní 252, Uherské Hradiště (část) 686 01, Zlínský kraj;Poštovní 252, 686 01 Uherské Hradiště-Uherské Hradiště 1, Czechia;jana.kohnova@gmail.com;https://cz.linkedin.com/in/jana-kohnov%C3%A1-8a486057;;
Klinický psycholog Mgr. Marta Beníčková;Mgr. Marta Beníčková;572 529 852;NEPRAVDA;No phone number available;J. E. Purkyně 365, Uherské Hradiště 686 68, Zlínský kraj;686 06 Uherské Hradiště-Uherské Hradiště 6, Czechia;benicekm@nemuh.cz;http://psychologuh.cz/;;
Mgr. Jarmila Krajčová - psycholog;Mgr. Jarmila Krajčová;777 624 059;PRAVDA;777 624 059;Na Splávku 1182, Uherské Hradiště (část) 686 01, Zlínský kraj;Na Splávku 1182, 686 01 Uherské Hradiště-Uherské Hradiště 1, Czechia;jarkraj@seznam.cz;https://jarmilakrajcova.webnode.cz/;https://jarmilakrajcova.webnode.cz/;
